Jitter,Shimmer,HNR,NHR,VTL,VFER,GNE,GQ,F0,F1,F2,F3,Label
8.297872340425536e-06,0.00696515,21.564120426038148,0.04431814673555977,27.35,0.9999999806304848,0.9925671684345317,0.5307428008800223,304.38,319.9,1031.67,2258.14,0
1.000000000000001e-05,0.00949839,23.91075356847673,0.04014330587194473,24.6,0.9999999931364307,0.9958903664743589,0.4863429485025505,320.39,355.72,2083.88,2617.91,0
0.00014154383083555739,0.011210228,17.26559723831506,0.05474773077237997,14.44,0.5085204019377173,0.9608025896610412,0.6585273995043535,199.3,606.02,1795.96,3121.14,0
0.0,0.009817941,24.15464661451087,0.03975408660375032,27.44,0.9999999915465121,0.9959985476154433,0.5748320442745171,184.54,318.85,945.87,3199.24,0
0.00011388502842703727,0.009669198,17.893762572125254,0.05292752018993512,15.0,0.45909524198069923,0.9593605740175367,0.567686021895976,342.71,583.35,1905.79,3016.12,0
0.00015254237288135592,0.011773061,13.391206297491971,0.0694868782594184,9.19,0.0,0.9501150341180531,0.691093664997918,136.2,951.62,1596.68,3149.75,0
1.290322580645164e-05,0.005239179,26.165619014839578,0.03681123553465639,32.22,0.9999999948307958,0.9975697004544766,0.736470560693431,262.64,271.55,1858.83,2869.16,0
2.4761904761904785e-06,0.010622733,11.971423662930782,0.07709254018568218,33.07,0.9999999818735893,0.9393722902779147,0.6405175850090422,229.82,264.63,2515.73,3170.8,0
2.976190476190476e-05,0.013702029,21.483558040190633,0.04447694614048379,16.16,0.9999999909144397,0.9928390488556953,0.6620295192169329,127.27,541.34,1002.93,2831.56,0
6.980769230769228e-05,0.009413499,14.111108941222124,0.06617648009088631,15.4,0.22222217517950985,0.9626760190375679,0.6023342336039209,310.16,568.15,1216.51,2387.02,0
0.0,0.0038207204,20.13028987316041,0.047325427431556204,28.57,0.9999999844279919,0.9902995102458512,0.5406236374304302,129.15,306.31,2086.32,2760.43,0
1.6936936936936945e-05,0.013498667,18.75216655506585,0.050627357622373304,12.8,0.9999999874300923,0.986698853160201,0.46367766815596123,138.08,683.65,1252.63,2742.28,0
3.4107142857142854e-05,0.016978946,22.972701778336454,0.04171411337973076,28.88,0.9655172376671776,0.9944886262147882,0.6235933453264445,301.18,302.98,2153.45,2928.92,0
6.177777777777776e-05,0.010363092,24.76678044649095,0.03880966044930091,15.15,0.9999999671477816,0.9966273382869045,0.5562262138909807,176.47,577.56,1594.76,2849.93,0
0.0,0.0053032767,23.90283302290838,0.04015607377201178,0.0001,0.9999999828724966,0.9959142406022642,0.7084247012955025,123.74,0.0,2411.3,3245.71,0
0.0,0.0038046613,26.741818137406348,0.03604666410279815,32.21,0.999999990055744,0.9978592847276228,0.6189359278995074,138.61,271.69,836.94,2476.35,0
0.0,0.003714941,23.03072969687582,0.041613384720897914,23.68,0.9999999839282768,0.9950240157274116,0.6877980056181799,228.62,369.56,2597.99,3095.86,0
0.0,0.0016420924,19.50070804045452,0.048778803055322624,24.23,0.9999999600004188,0.9885519211812266,0.42161715762088436,246.76,361.15,2441.78,2902.87,0
0.0,0.0028609124,27.9289787051311,0.03456741457045046,28.72,0.9999999723053197,0.9983584165904715,0.5863551463493087,116.52,304.64,1334.02,2471.09,0
7.903225806451613e-05,0.01692052,24.613644238130416,0.03904169163524666,11.05,0.999999986033554,0.9964321055240298,0.6608603592574315,206.58,792.03,1868.3,3030.14,0
0.0,0.007529541,26.47940834019159,0.036390885408453005,33.46,0.9999999861475346,0.9977137431607951,0.6301462941277673,167.81,261.48,2263.16,2698.07,0
0.0,0.007060804,20.780167080049026,0.04591333006421313,30.7,0.999999981050004,0.9914071935924449,0.4937932888670621,115.63,285.02,2096.19,2835.37,0
0.0001174124293785311,0.010151036,23.439835532574048,0.04091680562527412,16.22,0.4705559487563501,0.9898436964349258,0.7121587040584523,189.73,539.55,2040.83,3039.23,0
0.00011352533333333333,0.009570411,20.85499638221204,0.04575612745531764,16.89,0.7211906314044786,0.9849929673274526,0.6002619165426066,138.8,518.19,1729.75,2813.49,0
3.0363636363636388e-05,0.0057128905,19.401207223942087,0.049016707149880705,13.88,0.9999999942179713,0.9886414907496781,0.6285986693246911,171.4,630.47,1098.8,2930.31,0
3.866666666666666e-05,0.0071865506,22.427780023247486,0.04268436868570969,17.0,0.9999999709714302,0.9939044626914861,0.6439983817050806,98.77,514.66,1016.51,2767.5,0
2.782608695652173e-05,0.012439673,25.657187283003772,0.03751333512360418,29.71,0.8333333286838392,0.9972635458588252,0.5813780052325362,216.47,294.48,987.51,2596.25,0
6.914724107406316e-05,0.011897277,19.63636511158814,0.04845814631562514,18.84,0.6150747529599668,0.9791061317618026,0.5866172342620235,300.16,464.37,1746.48,2769.84,0
0.0,0.0040627755,26.41534989859475,0.03647591599957138,33.69,0.999999988323923,0.9976928416074438,0.6904289514391769,193.23,259.71,960.35,3049.85,0
6.232558139534881e-05,0.031951193,24.73422981248275,0.038858749894078275,26.95,0.6363636340911751,0.9961632510562147,0.6321591813519974,308.68,324.62,997.98,2655.65,0
1.0117647058823516e-05,0.009162095,22.738293770114023,0.04212602681912116,27.88,0.8863636246827233,0.9945632487733461,0.6831617116346442,295.14,313.86,1043.37,2190.7,0
1.000000000000001e-05,0.00949839,23.91075356847673,0.04014330587194473,24.6,0.9999999931364307,0.9958903664743589,0.4863429485025505,320.39,355.72,2083.88,2617.91,0
0.00013339130434782609,0.010256742,15.874103875709924,0.05926240631003157,15.56,0.5031580486262642,0.9501894712922402,0.4617301287158726,261.57,562.3,1868.86,2924.9,0
3.2183908045977097e-06,0.004661823,25.29797486692718,0.03802574171814342,25.51,0.9999999913447881,0.9970366273799933,0.7050800163067587,214.1,342.95,2649.56,3206.16,0
0.0,0.0033601704,25.711753969106912,0.03743670300185212,27.98,0.9999999875840428,0.9972865184463056,0.5810486519903801,219.45,312.73,2609.08,3110.14,0
0.00022620689655172417,0.010699042,17.021805271626498,0.05548833676359818,26.2,0.0,0.9747266416290815,0.4711101964907118,0.0,333.95,2605.11,2986.44,0
0.00029185689948892676,0.015739057,18.0003407189056,0.052630635144610124,16.3,0.6044299436708545,0.9649386857686786,0.5913321281856917,187.84,536.89,2051.3,3124.99,0
1.1025641025641043e-05,0.010524652,20.336116285634034,0.04686888591216185,21.97,0.9999999892700224,0.9907325010829215,0.7817098868326889,187.78,398.19,1071.31,2272.36,0
0.000311,0.02906138,20.973868521568725,0.04550860031853005,19.51,0.6956521255864281,0.9712671648456186,0.7300298430751898,198.54,448.48,1943.46,2893.33,0
2.7450980392156935e-06,0.0075228824,9.65651575917566,0.09383930194434917,30.57,0.9999999431134782,0.9005099272572711,0.5605307345831938,219.6,286.26,2622.0,3292.24,0
1.117647058823531e-05,0.017840218,23.43892017319939,0.04091833816359188,22.73,0.9999999975608226,0.9954470945485505,0.5963172929391284,363.06,384.98,914.49,3050.04,0
1.688888888888889e-05,0.014740329,23.32667663157222,0.041107135805889594,19.52,0.9999999849180327,0.995240197559272,0.5839834606106796,154.96,448.24,1078.49,2764.91,0
7.938931297709922e-06,0.0056217574,19.657106450073005,0.04840949057492347,14.7,0.9999999797698326,0.9892671306240586,0.641183888772881,123.04,595.27,970.3,2713.0,0
0.0,0.00670757,20.679098972916243,0.046127378321825216,31.71,0.9999999796425381,0.9912042572918085,0.6018412568677293,174.25,275.9,2155.41,2803.79,0
6.9873417721519e-05,0.011600543,12.775272651571086,0.07259384444096276,13.25,0.7317072541805513,0.9465213315013632,0.7205755123327117,104.24,660.35,1223.62,2742.16,0
0.0,0.0073425295,22.26231717966044,0.04298797889637394,33.32,0.999999982939977,0.9937853691562517,0.5966999499515936,150.89,262.58,2316.74,2987.31,0
1.2325581395348834e-05,0.024806533,25.278602092905793,0.03805377456778652,32.0,0.9999999963755836,0.9970185137813795,0.5278945464697592,254.83,273.47,2186.61,2734.06,0
0.00021617021276595745,0.014776352,24.227310526720476,0.03963958024541742,12.54,0.9999999845376063,0.9961654521889924,0.6296983440546741,214.68,697.99,1696.19,2881.46,0
2.427184466019418e-05,0.011301281,17.513165531983223,0.05401561382208821,25.34,0.9999999836791735,0.9801874521117884,0.5615496548498314,340.92,345.32,2154.81,2863.46,0
2.1059602649006622e-05,0.0077292337,25.221661622536974,0.03813640853104903,26.87,0.9999999939033816,0.9969537968004919,0.7164556083633055,203.5,325.68,837.17,2611.11,0
6.551724137931052e-06,0.0068548797,19.08235610053468,0.049794954087751475,25.65,0.9999999939067664,0.9872147980727501,0.6938943187496196,273.29,341.16,2388.74,3001.21,0
0.00028281249999999997,0.011790276,21.016742649126428,0.04541997950998794,16.86,0.03030302985617852,0.9910479537866285,0.5739231039111465,142.58,519.1,997.59,3207.69,0
2.5732484076433123e-05,0.009806056,18.855845242662475,0.0503630033261636,13.13,0.9999999905508411,0.9871350616826968,0.6481966997025569,123.26,666.34,1116.24,2477.33,0
0.00018194756554307115,0.030692007,23.711619897605573,0.0404667927130465,20.89,0.7516335785456034,0.9750734756846109,0.6068292278813364,122.49,418.9,1808.64,2817.14,0
0.0005840816326530612,0.008994589,16.17348930895069,0.05822928480112704,30.38,0.9607842944596952,0.9744739954361824,0.7805078503174734,105.04,287.98,2636.34,3314.3,0
0.00014000000000000001,0.020147853,19.131199774221024,0.04967413821408441,17.24,0.2790697649988559,0.9862275333728748,0.6386774140960912,323.35,507.56,1976.11,3168.88,0
0.0,0.0042143967,26.47535820168285,0.036396249783515126,28.83,0.9999999858488076,0.99771338404549,0.4946195719001686,145.74,303.52,870.04,2518.07,0
7.0000000000000185e-06,0.015450032,22.10096866354251,0.043288228063708,18.89,0.999999997142139,0.9938622567904949,0.7293536118956396,459.67,463.11,1003.73,2819.06,0
2.7826086956521737e-05,0.010517949,19.297889726778436,0.049266205179976326,24.78,0.9999999814508835,0.987625119455576,0.5044799012375706,340.94,353.18,1038.51,2177.66,0
0.0,0.0033601704,25.711753969106912,0.03743670300185212,27.98,0.9999999875840428,0.9972865184463056,0.5810486519903801,219.45,312.73,2609.08,3110.14,0
